"internal_id","generated_internal_id","award_id","recipient_name","recipient_state","action_date","modification_number","federal_action_obligation","action_year"
260061690,"ASST_NON_CA0847L9T191807_086","CA0847L9T191807","BUTTE COUNTY BEHAVIORAL HEALTH","CA","2022-04-05","2022-04-05220950061610",-24875.23,2022
260062314,"ASST_NON_CA0852L9T221706_086","CA0852L9T221706","DEPARTMENT OF HEALTH & HUMAN S","CA","2022-04-05","2022-04-05220950060964",-10628.55,2022
260063584,"ASST_NON_CA0878L9D091905_086","CA0878L9D091905","HOUSING AUTHORITY OF THE COUNTY OF SAN BERNARDINO","CA","2022-04-05","2022-04-05220950064500",-23686,2022
260064231,"ASST_NON_CA0890L9T041809_086","CA0890L9T041809","SONOMA COUNTY COMMUNITY DEVELOPMENT COMMISSION","CA","2022-04-05","2022-04-05220950061459",-3052.43,2022
260064244,"ASST_NON_CA0891L9T041809_086","CA0891L9T041809","SONOMA COUNTY COMMUNITY DEVELOPMENT COMMISSION","CA","2022-04-05","2022-04-05220950061465",-2171.73,2022
260064257,"ASST_NON_CA0892L9T051809_086","CA0892L9T051809","HOUSING AUTHORITY OF CONTRA COSTA COUNTY","CA","2022-04-05","2022-04-05220950061471",-12237.78,2022
260064347,"ASST_NON_CA0903L9T121910_086","CA0903L9T121910","LIFEMOVES","CA","2022-04-05","2022-04-05220950062389",-15327,2022
260064388,"ASST_NON_CA0908L9T191809_086","CA0908L9T191809","BUTTE COUNTY BEHAVIORAL HEALTH","CA","2022-04-05","2022-04-05220950061477",-10956.25,2022
260066737,"ASST_NON_CA0953L9T021706_086","CA0953L9T021706","ABODE SERVICES","CA","2022-04-05","2022-04-05220950060970",-139732.96,2022
260066738,"ASST_NON_CA0953L9T021807_086","CA0953L9T021807","ABODE SERVICES","CA","2022-04-05","2022-04-05220950061538",-23959,2022
260066757,"ASST_NON_CA0955L9T031805_086","CA0955L9T031805","SACRAMENTO STEPS FORWARD","CA","2022-04-05","2022-04-05220950061544",-11939.86,2022
260066758,"ASST_NON_CA0955L9T031906_086","CA0955L9T031906","SACRAMENTO STEPS FORWARD","CA","2022-04-05","2022-04-05220950062375",-10349.85,2022
260066782,"ASST_NON_CA0957L9T051705_086","CA0957L9T051705","SHELTER, INC.","CA","2022-04-05","2022-04-05220950060820",-24327.79,2022
260067431,"ASST_NON_CA0972L9T131904_086","CA0972L9T131904","FAMILY SERVICES OF TULARE COUNTY","CA","2022-04-05","2022-04-05220950062468",-8369,2022
260067509,"ASST_NON_CA0982L9T191806_086","CA0982L9T191806","BUTTE COUNTY BEHAVIORAL HEALTH","CA","2022-04-05","2022-04-05220950061526",-23488.54,2022
260067518,"ASST_NON_CA0983L9T191806_086","CA0983L9T191806","BUTTE COUNTY BEHAVIORAL HEALTH","CA","2022-04-05","2022-04-05220950061532",-21728.35,2022
260068808,"ASST_NON_CA1041L9T161707_086","CA1041L9T161707","NORTHERN VALLEY CATHOLIC SOCIAL SERVICE, INC.","CA","2022-04-05","2022-04-05220950060814",-61711.46,2022
260068809,"ASST_NON_CA1041L9T161808_086","CA1041L9T161808","NORTHERN VALLEY CATHOLIC SOCIAL SERVICE, INC.","CA","2022-04-05","2022-04-05220950061387",-163273.26,2022
260068961,"ASST_NON_CA1049L9D001707_086","CA1049L9D001707","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2022-04-05","2022-04-05220950064225",-139709.08,2022
260069552,"ASST_NON_CA1050L9D001707_086","CA1050L9D001707","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2022-04-05","2022-04-05220950064231",-186511.19,2022
260070087,"ASST_NON_CA1063L9T021705_086","CA1063L9T021705","ABODE SERVICES","CA","2022-04-05","2022-04-05220950060856",-184707,2022
260070102,"ASST_NON_CA1066L9T031905_086","CA1066L9T031905","SACRAMENTO STEPS FORWARD","CA","2022-04-05","2022-04-05220950062396",-2070.05,2022
260070151,"ASST_NON_CA1069L9T041504_086","CA1069L9T041504","COMMITTEE ON THE SHELTERLESS","CA","2022-04-05","2022-04-05220950060025",-89519,2022
260070674,"ASST_NON_CA1072L9T061907_086","CA1072L9T061907","SAN BENITO, COUNTY OF","CA","2022-04-05","2022-04-05220950062474",-14437.8,2022
260070691,"ASST_NON_CA1074L9T081705_086","CA1074L9T081705","COUNTY OF SANTA CRUZ","CA","2022-04-05","2022-04-05220950060846",-10637.43,2022
260071839,"ASST_NON_CA1093L9T151706_086","CA1093L9T151706","COUNTY OF NEVADA","CA","2022-04-05","2022-04-05220950060878",-795.87,2022
260073552,"ASST_NON_CA1152L9T031807_086","CA1152L9T031807","SACRAMENTO STEPS FORWARD","CA","2022-04-05","2022-04-05220950061502",-12275.84,2022
260073566,"ASST_NON_CA1155L9T051706_086","CA1155L9T051706","HOUSING AUTHORITY OF CONTRA COSTA COUNTY","CA","2022-04-05","2022-04-05220950060890",-3092,2022
260073567,"ASST_NON_CA1155L9T051807_086","CA1155L9T051807","HOUSING AUTHORITY OF CONTRA COSTA COUNTY","CA","2022-04-05","2022-04-05220950061484",-9212.92,2022
260074959,"ASST_NON_CA1192L9T221805_086","CA1192L9T221805","DEPARTMENT OF HEALTH & HUMAN S","CA","2022-04-05","2022-04-05220950061490",-35061.94,2022
260074999,"ASST_NON_CA1198L9D041906_086","CA1198L9D041906","CLINICA SIERRA VISTA","CA","2022-04-05","2022-04-05220950064494",-6175.94,2022
260075861,"ASST_NON_CA1215L9T191705_086","CA1215L9T191705","HOUSING AUTHORITY OF THE COUNTY OF BUTTE","CA","2022-04-05","2022-04-05220950060884",-11651.25,2022
260075862,"ASST_NON_CA1215L9T191806_086","CA1215L9T191806","HOUSING AUTHORITY OF THE COUNTY OF BUTTE","CA","2022-04-05","2022-04-05220950061496",-2853.2,2022
260075875,"ASST_NON_CA1217L9D001705_086","CA1217L9D001705","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2022-04-05","2022-04-05220950064186",-206777.03,2022
260076336,"ASST_NON_CA1224L9D001705_086","CA1224L9D001705","HOUSING AUTHORITY OF THE CITY OF LOS ANGELES","CA","2022-04-05","2022-04-05220950064192",-63257.32,2022
260077843,"ASST_NON_CA1264L9T131904_086","CA1264L9T131904","KINGS COMMUNITY ACTION ORGANIZATION, INCORPORATED","CA","2022-04-05","2022-04-05220950062456",-4019.18,2022
260078283,"ASST_NON_CA1270L9T021703_086","CA1270L9T021703","CITY OF OAKLAND","CA","2022-04-05","2022-04-05220950060833",-154609.5,2022
260078284,"ASST_NON_CA1270L9T021804_086","CA1270L9T021804","CITY OF OAKLAND","CA","2022-04-05","2022-04-05220950061513",-63185.14,2022
260078312,"ASST_NON_CA1273L9T131905_086","CA1273L9T131905","COMMUNITY SERVICES AND EMPLOYMENT TRAINING, INCORPORATED","CA","2022-04-05","2022-04-05220950062449",-27186.82,2022
260078330,"ASST_NON_CA1275L9T051702_086","CA1275L9T051702","HOUSING AUTHORITY OF CONTRA COSTA COUNTY","CA","2022-04-05","2022-04-05220950060827",-479063.24,2022
260078331,"ASST_NON_CA1275L9T051803_086","CA1275L9T051803","HOUSING AUTHORITY OF CONTRA COSTA COUNTY","CA","2022-04-05","2022-04-05220950061519",-621215.86,2022
260078341,"ASST_NON_CA1276L9T051703_086","CA1276L9T051703","HOUSING AUTHORITY OF CONTRA COSTA COUNTY","CA","2022-04-05","2022-04-05220950060839",-32203,2022
260078342,"ASST_NON_CA1276L9T051804_086","CA1276L9T051804","HOUSING AUTHORITY OF CONTRA COSTA COUNTY","CA","2022-04-05","2022-04-05220950061643",-41775.81,2022
260078351,"ASST_NON_CA1277L9T051704_086","CA1277L9T051704","SHELTER, INC.","CA","2022-04-05","2022-04-05220950060901",-159961.76,2022
260078431,"ASST_NON_CA1283L9T121802_086","CA1283L9T121802","HOUSING AUTHORITY OF COUNTY OF SAN M","CA","2022-04-05","2022-04-05220950061641",-141155.49,2022
260079105,"ASST_NON_CA1299L9T031602_086","CA1299L9T031602","SACRAMENTO STEPS FORWARD","CA","2022-04-05","2022-04-05220950060212",-106828.97,2022
260079109,"ASST_NON_CA1302L9T031501_086","CA1302L9T031501","SACRAMENTO STEPS FORWARD","CA","2022-04-05","2022-04-05220950060056",-180012.82,2022
260079110,"ASST_NON_CA1302L9T031602_086","CA1302L9T031602","SACRAMENTO STEPS FORWARD","CA","2022-04-05","2022-04-05220950060200",-236007.41,2022
260079113,"ASST_NON_CA1303L9T031602_086","CA1303L9T031602","SACRAMENTO STEPS FORWARD","CA","2022-04-05","2022-04-05220950060206",-133212.05,2022
260079114,"ASST_NON_CA1303L9T031703_086","CA1303L9T031703","SACRAMENTO STEPS FORWARD","CA","2022-04-05","2022-04-05220950060923",-66386.26,2022
260079158,"ASST_NON_CA1310L9T081501_086","CA1310L9T081501","HOUSING MATTERS","CA","2022-04-05","2022-04-05220950060069",-112559.01,2022
260079159,"ASST_NON_CA1310L9T081702_086","CA1310L9T081702","COUNTY OF SANTA CRUZ","CA","2022-04-05","2022-04-05220950060921",-258341.87,2022
260079160,"ASST_NON_CA1310L9T081803_086","CA1310L9T081803","COUNTY OF SANTA CRUZ","CA","2022-04-05","2022-04-05220950061623",-43903.58,2022
260079165,"ASST_NON_CA1312L9T121501_086","CA1312L9T121501","HOUSING AUTHORITY OF COUNTY OF SAN M","CA","2022-04-05","2022-04-05220950060063",-177787.03,2022
260079168,"ASST_NON_CA1312L9T121804_086","CA1312L9T121804","HOUSING AUTHORITY OF COUNTY OF SAN M","CA","2022-04-05","2022-04-05220950061617",-527429.91,2022
260079710,"ASST_NON_CA1326L9T181602_086","CA1326L9T181602","SOLANO COUNTY HEALTH & SOCIAL SERVICES DEPARTMENT","CA","2022-04-05","2022-04-05220950060193",-78284,2022
260080315,"ASST_NON_CA1332L9T261904_086","CA1332L9T261904","AMADOR TUOLUMNE COMMUNITY ACTION AGENCY","CA","2022-04-05","2022-04-05220950062342",-1831,2022
260081040,"ASST_NON_CA1378L9T001500_086","CA1378L9T001500","WEST VALLEY COMMUNITY SERVICES OF SANTA CLARA COUNTY, INC.","CA","2022-04-05","2022-04-05220950060086",-536920,2022
260081320,"ASST_NON_CA1390L9T031500_086","CA1390L9T031500","SACRAMENTO STEPS FORWARD","CA","2022-04-05","2022-04-05220950060092",-84000,2022
260081321,"ASST_NON_CA1391L9T031500_086","CA1391L9T031500","SACRAMENTO STEPS FORWARD","CA","2022-04-05","2022-04-05220950060098",-255897.87,2022
260081322,"ASST_NON_CA1391L9T031601_086","CA1391L9T031601","SACRAMENTO STEPS FORWARD","CA","2022-04-05","2022-04-05220950060187",-105199.77,2022
260081323,"ASST_NON_CA1391L9T031702_086","CA1391L9T031702","SACRAMENTO STEPS FORWARD","CA","2022-04-05","2022-04-05220950060935",-147703.89,2022
260081324,"ASST_NON_CA1392L9T031500_086","CA1392L9T031500","TLCS INC","CA","2022-04-05","2022-04-05220950060076",-397064.04,2022
260081495,"ASST_NON_CA1415L9T171500_086","CA1415L9T171500","COUNTY OF NAPA","CA","2022-04-05","2022-04-05220950060101",-69163.24,2022
260081497,"ASST_NON_CA1415L9T171702_086","CA1415L9T171702","COUNTY OF NAPA","CA","2022-04-05","2022-04-05220950060961",-59009.01,2022
260081498,"ASST_NON_CA1415L9T171803_086","CA1415L9T171803","COUNTY OF NAPA","CA","2022-04-05","2022-04-05220950061564",-41215.66,2022
260081508,"ASST_NON_CA1416L9T171803_086","CA1416L9T171803","COUNTY OF NAPA","CA","2022-04-05","2022-04-05220950061570",-20026.46,2022
260081563,"ASST_NON_CA1423L9T211500_086","CA1423L9T211500","CITY OF WOODLAND","CA","2022-04-05","2022-04-05220950060111",-54855,2022
260081566,"ASST_NON_CA1423L9T211803_086","CA1423L9T211803","CITY OF WOODLAND","CA","2022-04-05","2022-04-05220950061576",-15575,2022
260081817,"ASST_NON_CA1438L9D011702_086","CA1438L9D011702","CATHOLIC CHARITIES, DIOCESE OF SAN DIEGO","CA","2022-04-05","2022-04-05220950064218",-5709.9,2022
260083008,"ASST_NON_CA1465L9T021500_086","CA1465L9T021500","CITY OF OAKLAND","CA","2022-04-05","2022-04-05220950059992",-940436.72,2022
260083009,"ASST_NON_CA1465L9T021601_086","CA1465L9T021601","CITY OF OAKLAND","CA","2022-04-05","2022-04-05220950060246",-856232,2022
260083010,"ASST_NON_CA1465L9T021702_086","CA1465L9T021702","CITY OF OAKLAND","CA","2022-04-05","2022-04-05220950060775",-557005.93,2022
260083011,"ASST_NON_CA1465L9T021803_086","CA1465L9T021803","CITY OF OAKLAND","CA","2022-04-05","2022-04-05220950061367",-89299,2022
260083018,"ASST_NON_CA1466L9T021500_086","CA1466L9T021500","SATELLITE AFFORDABLE HOUSING ASSOCIATES","CA","2022-04-05","2022-04-05220950060002",-109873.28,2022
260083021,"ASST_NON_CA1467L9T021702_086","CA1467L9T021702","CORNERSTONE COMMUNITY DEVELOPMENT CORPORATION","CA","2022-04-05","2022-04-05220950060781",-7273.4,2022
260083022,"ASST_NON_CA1467L9T021803_086","CA1467L9T021803","CORNERSTONE COMMUNITY DEVELOPMENT CORPORATION","CA","2022-04-05","2022-04-05220950061361",-21710,2022
260083039,"ASST_NON_CA1469L9T031500_086","CA1469L9T031500","SACRAMENTO STEPS FORWARD","CA","2022-04-05","2022-04-05220950060005",-261325.3,2022
260083040,"ASST_NON_CA1469L9T031601_086","CA1469L9T031601","SACRAMENTO STEPS FORWARD","CA","2022-04-05","2022-04-05220950060239",-87841.22,2022
260083041,"ASST_NON_CA1469L9T031702_086","CA1469L9T031702","SACRAMENTO STEPS FORWARD","CA","2022-04-05","2022-04-05220950060795",-40527.19,2022
260083042,"ASST_NON_CA1469L9T031803_086","CA1469L9T031803","SACRAMENTO STEPS FORWARD","CA","2022-04-05","2022-04-05220950061418",-93984.28,2022
260083204,"ASST_NON_CA1477L9T121500_086","CA1477L9T121500","HOUSING AUTHORITY OF COUNTY OF SAN M","CA","2022-04-05","2022-04-05220950060015",-228758.93,2022
260083339,"ASST_NON_CA1484L9T181702_086","CA1484L9T181702","COMMUNITY ACTION PARTNERSHIP OF SOLANO JPA","CA","2022-04-05","2022-04-05220950060801",-55243.53,2022
260083349,"ASST_NON_CA1485L9T221702_086","CA1485L9T221702","DEPARTMENT OF HEALTH & HUMAN S","CA","2022-04-05","2022-04-05220950060807",-12514.85,2022
260083350,"ASST_NON_CA1486L9T261500_086","CA1486L9T261500","COUNTY OF MARIPOSA","CA","2022-04-05","2022-04-05220950060018",-53912.3,2022
260084740,"ASST_NON_CA1540L9T031600_086","CA1540L9T031600","SACRAMENTO STEPS FORWARD","CA","2022-04-05","2022-04-05220950060692",-198551.21,2022
260084741,"ASST_NON_CA1540L9T031701_086","CA1540L9T031701","SACRAMENTO STEPS FORWARD","CA","2022-04-05","2022-04-05220950060754",-77994.53,2022
260084744,"ASST_NON_CA1541L9T031701_086","CA1541L9T031701","SACRAMENTO STEPS FORWARD","CA","2022-04-05","2022-04-05220950060760",-67566.19,2022
260084746,"ASST_NON_CA1542L9T031701_086","CA1542L9T031701","SACRAMENTO STEPS FORWARD","CA","2022-04-05","2022-04-05220950060698",-154398.65,2022
260084747,"ASST_NON_CA1542L9T031802_086","CA1542L9T031802","SACRAMENTO STEPS FORWARD","CA","2022-04-05","2022-04-05220950061438",-31917.49,2022
260084757,"ASST_NON_CA1546L9T051802_086","CA1546L9T051802","SATELLITE AFFORDABLE HOUSING ASSOCIATES","CA","2022-04-05","2022-04-05220950061444",-38965.84,2022
260084766,"ASST_NON_CA1547L9T051802_086","CA1547L9T051802","SHELTER, INC.","CA","2022-04-05","2022-04-05220950061376",-39871,2022
260084849,"ASST_NON_CA1556L9T081701_086","CA1556L9T081701","ENCOMPASS COMMUNITY SERVICES","CA","2022-04-05","2022-04-05220950060743",-18137,2022
260084850,"ASST_NON_CA1556L9T081802_086","CA1556L9T081802","ENCOMPASS COMMUNITY SERVICES","CA","2022-04-05","2022-04-05220950061382",-2288,2022
260084852,"ASST_NON_CA1557L9T081701_086","CA1557L9T081701","ENCOMPASS COMMUNITY SERVICES","CA","2022-04-05","2022-04-05220950060749",-25071,2022
260085249,"ASST_NON_CA1564L9T121802_086","CA1564L9T121802","HOUSING AUTHORITY OF COUNTY OF SAN M","CA","2022-04-05","2022-04-05220950061374",-37072.33,2022
260085297,"ASST_NON_CA1576L9T181600_086","CA1576L9T181600","CITY OF FAIRFIELD","CA","2022-04-05","2022-04-05220950060687",-58280,2022
260085324,"ASST_NON_CA1585L9T221701_086","CA1585L9T221701","DEPARTMENT OF HEALTH & HUMAN S","CA","2022-04-05","2022-04-05220950060737",-8227.17,2022
260085338,"ASST_NON_CA1588L9T261802_086","CA1588L9T261802","AMADOR TUOLUMNE COMMUNITY ACTION AGENCY","CA","2022-04-05","2022-04-05220950061337",-13,2022
260093270,"ASST_NON_CA1643L9T021700_086","CA1643L9T021700","CITY OF OAKLAND","CA","2022-04-05","2022-04-05220950060869",-127076.75,2022
260093271,"ASST_NON_CA1643L9T021801_086","CA1643L9T021801","CITY OF OAKLAND","CA","2022-04-05","2022-04-05220950061355",-91784.24,2022
260093275,"ASST_NON_CA1644L9T021700_086","CA1644L9T021700","CITY OF OAKLAND","CA","2022-04-05","2022-04-05220950060863",-44402.92,2022
260093276,"ASST_NON_CA1644L9T021801_086","CA1644L9T021801","CITY OF OAKLAND","CA","2022-04-05","2022-04-05220950061343",-10368,2022
260093284,"ASST_NON_CA1649L9T041700_086","CA1649L9T041700","SONOMA COUNTY COMMUNITY DEVELOPMENT COMMISSION","CA","2022-04-05","2022-04-05220950060875",-195163.75,2022
260093285,"ASST_NON_CA1649L9T041801_086","CA1649L9T041801","SONOMA COUNTY COMMUNITY DEVELOPMENT COMMISSION","CA","2022-04-05","2022-04-05220950061349",-32959.85,2022
260093289,"ASST_NON_CA1651L9T051700_086","CA1651L9T051700","COUNTY OF CONTRA COSTA","CA","2022-04-05","2022-04-05220950061284",-672747.19,2022
260093309,"ASST_NON_CA1657L9T081700_086","CA1657L9T081700","HOUSING AUTHORITY OF THE COUNTY OF SANTA CRUZ","CA","2022-04-05","2022-04-05220950061290",-141340,2022
260093310,"ASST_NON_CA1658L9T081700_086","CA1658L9T081700","HOUSING MATTERS","CA","2022-04-05","2022-04-05220950061296",-21853.09,2022
260093311,"ASST_NON_CA1658L9T081801_086","CA1658L9T081801","HOUSING MATTERS","CA","2022-04-05","2022-04-05220950061336",-11280,2022
260093315,"ASST_NON_CA1660L9T101700_086","CA1660L9T101700","COMMUNITY IMPACT CENTRAL VALLEY","CA","2022-04-05","2022-04-05220950060788",-86218.47,2022
260093346,"ASST_NON_CA1676L9T211700_086","CA1676L9T211700","YOLO COMMUNITY CARE CONTINUUM","CA","2022-04-05","2022-04-05220950061282",-4954.12,2022
260095182,"ASST_NON_CA1693L9D011700_086","CA1693L9D011700","INTERFAITH COMMUNITY SERVICES, INC","CA","2022-04-05","2022-04-05220950064211",-26620,2022
260116700,"ASST_NON_CA1736L9T021901_086","CA1736L9T021901","CITY OF OAKLAND","CA","2022-04-05","2022-04-05220950062338",-10081,2022
260116706,"ASST_NON_CA1737L9T021800_086","CA1737L9T021800","CITY OF OAKLAND","CA","2022-04-05","2022-04-05220950062272",-111900.06,2022
260116709,"ASST_NON_CA1738D9T021800_086","CA1738D9T021800","CORNERSTONE COMMUNITY DEVELOPMENT CORPORATION","CA","2022-04-05","2022-04-05220950062216",-6391.49,2022
260116718,"ASST_NON_CA1741L9T031800_086","CA1741L9T031800","SACRAMENTO STEPS FORWARD","CA","2022-04-05","2022-04-05220950062266",-260268.11,2022
260116729,"ASST_NON_CA1745L9T041800_086","CA1745L9T041800","THE YOUNG WOMENS CHRISTIAN ASSOCIATION OF SONOMA COUNTY CALIFORNIA","CA","2022-04-05","2022-04-05220950061662",-26927.51,2022
260116802,"ASST_NON_CA1770D9T181800_086","CA1770D9T181800","COMMUNITY ACTION PARTNERSHIP OF SOLANO JPA","CA","2022-04-05","2022-04-05220950061274",-36458.09,2022
260116825,"ASST_NON_CA1780L9T221800_086","CA1780L9T221800","DEPARTMENT OF HEALTH & HUMAN S","CA","2022-04-05","2022-04-05220950061656",-22022.64,2022
260116905,"ASST_NON_CA1809L9D111800_086","CA1809L9D111800","THE SALVATION ARMY","CA","2022-04-05","2022-04-05220950064482",-33550.64,2022
260117023,"ASST_NON_CA1863L9T191900_086","CA1863L9T191900","CAMINAR","CA","2022-04-05","2022-04-05220950062436",-10589.53,2022
269285127,"ASST_NON_OR0135L0E011908_086","OR0135L0E011908","THE SALVATION ARMY","CA","2022-05-09","2022-05-09221290002811",-42968,2022
260011794,"ASST_NON_CA0001L9T002111_086","CA0001L9T002111","SANTA CLARA, COUNTY OF","CA","2022-05-12","2022-05-12221320054947",745879,2022
260011810,"ASST_NON_CA0002L9T002112_086","CA0002L9T002112","SOUTH COUNTY COMMUNITY SERVICES","CA","2022-05-12","2022-05-12221320054952",539372,2022
260011826,"ASST_NON_CA0003L9T002112_086","CA0003L9T002112","SANTA CLARA, COUNTY OF","CA","2022-05-12","2022-05-12221320054956",678430,2022
260011865,"ASST_NON_CA0007L9T002113_086","CA0007L9T002113","SOUTH COUNTY COMMUNITY SERVICES","CA","2022-05-12","2022-05-12221320055001",493013,2022
260012287,"ASST_NON_CA0014L9T002114_086","CA0014L9T002114","SANTA CLARA, COUNTY OF","CA","2022-05-12","2022-05-12221320055005",823551,2022
260012385,"ASST_NON_CA0019L9T002114_086","CA0019L9T002114","COMMUNITY WORKING GROUP, INC.","CA","2022-05-12","2022-05-12221320055009",43936,2022
260014215,"ASST_NON_CA0021L9T002114_086","CA0021L9T002114","SANTA CLARA, COUNTY OF","CA","2022-05-12","2022-05-12221320055013",4515855,2022
260014262,"ASST_NON_CA0026L9T002114_086","CA0026L9T002114","ABODE SERVICES","CA","2022-05-12","2022-05-12221320055017",300614,2022
260015505,"ASST_NON_CA0031L9T002114_086","CA0031L9T002114","BILL WILSON CENTER","CA","2022-05-12","2022-05-12221320055021",558923,2022
260015523,"ASST_NON_CA0032L9T002114_086","CA0032L9T002114","BILL WILSON CENTER","CA","2022-05-12","2022-05-12221320055067",309348,2022
260015532,"ASST_NON_CA0033L9T012108_086","CA0033L9T012108","CITY & COUNTY OF SAN FRANCISCO","CA","2022-05-12","2022-05-12221320055071",448467,2022
260016894,"ASST_NON_CA0045L9T012114_086","CA0045L9T012114","CITY & COUNTY OF SAN FRANCISCO","CA","2022-05-12","2022-05-12221320054906",1440751,2022
260017031,"ASST_NON_CA0049L9T012113_086","CA0049L9T012113","CITY & COUNTY OF SAN FRANCISCO","CA","2022-05-12","2022-05-12221320054911",354974,2022
260018357,"ASST_NON_CA0052L9T012114_086","CA0052L9T012114","LARKIN STREET YOUTH SERVICES","CA","2022-05-12","2022-05-12221320054915",445538,2022
260018374,"ASST_NON_CA0053L9T012113_086","CA0053L9T012113","CITY & COUNTY OF SAN FRANCISCO","CA","2022-05-12","2022-05-12221320054919",578559,2022
260018398,"ASST_NON_CA0055L9T012114_086","CA0055L9T012114","CITY & COUNTY OF SAN FRANCISCO","CA","2022-05-12","2022-05-12221320054923",256091,2022
260018429,"ASST_NON_CA0058L9T012114_086","CA0058L9T012114","CITY & COUNTY OF SAN FRANCISCO","CA","2022-05-12","2022-05-12221320054927",3604870,2022
260018581,"ASST_NON_CA0060L9T012114_086","CA0060L9T012114","CITY & COUNTY OF SAN FRANCISCO","CA","2022-05-12","2022-05-12221320054931",993797,2022
260018598,"ASST_NON_CA0061L9T012114_086","CA0061L9T012114","COMMUNITY HOUSING PARTNERSHIP","CA","2022-05-12","2022-05-12221320054935",158804,2022
260018650,"ASST_NON_CA0066L9T012113_086","CA0066L9T012113","CITY & COUNTY OF SAN FRANCISCO","CA","2022-05-12","2022-05-12221320054939",1143806,2022
